id,food_group_id,name,calories,carbs,protein,fat,fibre
5041,4,"Chicken, broilers or fryers, light meat, meat only, cooked, roasted",173,0,30.91,4.51,0
5042,4,"Chicken, broilers or fryers, light meat, meat only, cooked, stewed",159,0,28.88,3.99,0
5043,4,"Chicken, broilers or fryers, dark meat, meat only, raw",125,0,20.08,4.31,0
5044,4,"Chicken, broilers or fryers, dark meat, meat only, cooked, fried",239,2.59,28.99,11.62,0
5045,4,"Chicken, broilers or fryers, dark meat, meat only, cooked, roasted",205,0,27.37,9.73,0
5046,4,"Chicken, broilers or fryers, dark meat, meat only, cooked, stewed",192,0,25.97,8.98,0
5047,4,"Chicken, broilers or fryers, separable fat, raw",629,0,3.73,67.95,0
5048,4,"Chicken, broilers or fryers, back, meat and skin, raw",319,0,14.05,28.74,0
5049,4,"Chicken, broilers or fryers, back, meat and skin, cooked, fried, batter",331,10.25,21.97,21.91,0
5050,4,"Chicken, broilers or fryers, back, meat and skin, cooked, fried, flour",331,6.5,27.79,20.74,0
5051,4,"Chicken, broilers or fryers, back, meat and skin, cooked, roasted",300,0,25.95,20.97,0
5052,4,"Chicken, broilers or fryers, back, meat and skin, cooked, stewed",258,0,22.18,18.14,0
5053,4,"Chicken, broilers or fryers, back, meat only, raw",137,0,19.56,5.92,0
5054,4,"Chicken, broilers or fryers, back, meat only, cooked, fried",288,5.68,29.99,15.32,0
5055,4,"Chicken, broilers or fryers, back, meat only, cooked, roasted",239,0,28.19,13.16,0
5056,4,"Chicken, broilers or fryers, back, meat only, cooked, stewed",209,0,25.31,11.19,0
5057,4,"Chicken, broilers or fryers, breast, meat and skin, raw",172,0,20.85,9.25,0
5058,4,"Chicken, broilers or fryers, breast, meat and skin, cooked, fried, batter",260,8.99,24.84,13.2,0.3
5059,4,"Chicken, broilers or fryers, breast, meat and skin, cooked, fried, flour",222,1.64,31.84,8.87,0.1
5060,4,"Chicken, broilers or fryers, breast, meat and skin, cooked, roasted",197,0,29.8,7.78,0
5061,4,"Chicken, broilers or fryers, breast, meat and skin, cooked, stewed",184,0,27.39,7.42,0
5062,4,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",120,0,22.5,2.62,0
5063,4,"Chicken, broilers or fryers, breast, meat only, cooked, fried",187,0.51,33.44,4.71,0
5064,4,"Chicken, broilers or fryers, breast, meat only, cooked, roasted",165,0,31.02,3.57,0
5065,4,"Chicken, broilers or fryers, breast, meat only, cooked, stewed",151,0,28.98,3.03,0
5066,4,"Chicken, broilers or fryers, drumstick, meat and skin, raw",161,0.11,18.08,9.2,0
5067,4,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, batter",268,8.28,21.95,15.75,0.3
5068,4,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, flour",245,1.63,26.96,13.72,0.1
5069,4,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, roasted",191,0,23.35,10.15,0
5070,4,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, stewed",204,0,25.32,10.64,0
5071,4,"Chicken, broilers or fryers, dark meat, drumstick, meat only, raw",116,0,19.41,3.71,0
5072,4,"Chicken, broilers or fryers, drumstick, meat only, cooked, fried",195,0,28.62,8.08,0
5073,4,"Chicken, broilers or fryers, dark meat, drumstick, meat only, cooked, roasted",155,0,24.24,5.7,0
5074,4,"Chicken, broilers or fryers, drumstick, meat only, cooked, stewed",169,0,27.5,5.71,0
5075,4,"Chicken, broilers or fryers, leg, meat and skin, raw",214,0.17,16.37,15.95,0
5076,4,"Chicken, broilers or fryers, leg, meat and skin, cooked, fried, batter",273,8.72,21.77,16.17,0.3
5077,4,"Chicken, broilers or fryers, leg, meat and skin, cooked, fried, flour",254,2.5,26.84,14.43,0.1
5078,4,"Chicken, broilers or fryers, leg, meat and skin, cooked, roasted",184,0,24.03,8.99,0
5079,4,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",220,0,24.17,12.92,0
5080,4,"Chicken, broilers or fryers, leg, meat only, raw",120,0,19.16,4.22,0
5081,4,"Chicken, broilers or fryers, leg, meat only, cooked, fried",208,0.65,28.38,9.32,0
5082,4,"Chicken, broilers or fryers, leg, meat only, cooked, roasted",174,0,24.22,7.8,0
5083,4,"Chicken, broilers or fryers, leg, meat only, cooked, stewed",185,0,26.26,8.06,0
5084,4,"Chicken, broilers or fryers, neck, meat and skin, raw",297,0,14.07,26.24,0
5085,4,"Chicken, broilers or fryers, neck, meat and skin, cooked, fried, batter",330,8.7,19.82,23.52,0
5086,4,"Chicken, broilers or fryers, neck, meat and skin, cooked, fried, flour",332,4.24,24.01,23.61,0
5087,4,"Chicken, broilers or fryers, neck, meat and skin, cooked simmered",247,0,19.61,18.1,0
5088,4,"Chicken, broilers or fryers, neck, meat only, raw",154,0,17.55,8.78,0
5089,4,"Chicken, broilers or fryers, neck, meat only, cooked, fried",229,1.77,26.87,11.88,0
5090,4,"Chicken, broilers or fryers, neck, meat only, cooked, simmered",179,0,24.56,8.18,0
5091,4,"Chicken, broilers or fryers, thigh, meat and skin, raw",221,0.25,16.52,16.61,0
5092,4,"Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, batter",277,9.08,21.61,16.53,0.3
5093,4,"Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, flour",262,3.18,26.75,14.98,0.1
5094,4,"Chicken, broilers or fryers, thigh, meat and skin, cooked, roasted",232,0,23.26,14.71,0
5095,4,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",232,0,23.26,14.74,0
5096,4,"Chicken, broilers or fryers, dark meat, thigh, meat only, raw",121,0,19.66,4.12,0
5097,4,"Chicken, broilers or fryers, thigh, meat only, cooked, fried",218,1.18,28.18,10.3,0
5098,4,"Chicken, broilers or fryers, thigh, meat only, cooked, roasted",179,0,24.76,8.15,0
5099,4,"Chicken, broilers or fryers, thigh, meat only, cooked, stewed",195,0,25,9.79,0
5100,4,"Chicken, broilers or fryers, wing, meat and skin, raw",191,0,17.52,12.85,0
5101,4,"Chicken, broilers or fryers, wing, meat and skin, cooked, fried, batter",324,10.94,19.87,21.81,0.3
5102,4,"Chicken, broilers or fryers, wing, meat and skin, cooked, fried, flour",321,2.39,26.11,22.16,0.1
5103,4,"Chicken, broilers or fryers, wing, meat and skin, cooked, roasted",254,0,23.79,16.87,0
5104,4,"Chicken, broilers or fryers, wing, meat and skin, cooked, stewed",249,0,22.78,16.82,0
5105,4,"Chicken, broilers or fryers, wing, meat only, raw",126,0,21.97,3.54,0
5106,4,"Chicken, broilers or fryers, wing, meat only, cooked, fried",211,0,30.15,9.15,0
5107,4,"Chicken, broilers or fryers, wing, meat only, cooked, roasted",203,0,30.46,8.13,0
5108,4,"Chicken, broilers or fryers, wing, meat only, cooked, stewed",181,0,27.18,7.18,0
5109,4,"Chicken, roasting, meat and skin and giblets and neck, raw",213,0.09,17.09,15.46,0
5110,4,"Chicken, roasting, meat and skin and giblets and neck, cooked, roasted",220,0.05,23.96,13.07,0
5111,4,"Canada Goose, breast meat, skinless, raw",133,0,24.31,4.02,0
5112,4,"Chicken, roasting, meat and skin, cooked, roasted",223,0,23.97,13.39,0
5113,4,"Chicken, roasting, meat only, raw",111,0,20.33,2.7,0
5114,4,"Chicken, roasting, meat only, cooked, roasted",167,0,25.01,6.63,0
5115,4,"Chicken, roasting, giblets, raw",127,1.14,18.14,5.04,0
5116,4,"Chicken, roasting, giblets, cooked, simmered",165,0.86,26.77,5.22,0
5117,4,"Chicken, roasting, light meat, meat only, raw",109,0,22.2,1.63,0
5118,4,"Chicken, roasting, light meat, meat only, cooked, roasted",153,0,27.13,4.07,0
5119,4,"Chicken, roasting, dark meat, meat only, raw",113,0,18.74,3.61,0
5120,4,"Chicken, roasting, dark meat, meat only, cooked, roasted",178,0,23.25,8.75,0
5121,4,"Chicken, stewing, meat and skin, and giblets and neck, raw",251,0.19,17.48,19.52,0
5122,4,"Chicken, stewing, meat and skin, and giblets and neck, cooked, stewed",214,0,24.88,11.91,0
5123,4,"Chicken, stewing, meat and skin, raw",258,0,17.55,20.33,0
5124,4,"Chicken, stewing, meat and skin, cooked, stewed",285,0,26.88,18.87,0
5125,4,"Chicken, stewing, meat only, raw",148,0,21.26,6.32,0
5126,4,"Chicken, stewing, meat only, cooked, stewed",237,0,30.42,11.89,0
5127,4,"Chicken, stewing, giblets, raw",168,2.13,17.89,9.21,0
5128,4,"Chicken, stewing, giblets, cooked, simmered",194,0.11,25.73,9.3,0
5129,4,"Chicken, stewing, light meat, meat only, raw",137,0,23.1,4.21,0
5130,4,"Chicken, stewing, light meat, meat only, cooked, stewed",213,0,33.04,7.98,0
5131,4,"Chicken, stewing, dark meat, meat only, raw",157,0,19.7,8.12,0
5132,4,"Chicken, stewing, dark meat, meat only, cooked, stewed",258,0,28.14,15.28,0
5133,4,"Chicken, capons, meat and skin and giblets and neck, raw",232,0.08,18.51,16.9,0
5134,4,"Chicken, capons, meat and skin and giblets and neck, cooked, roasted",226,0.04,28.35,11.67,0
5135,4,"Chicken, capons, meat and skin, raw",234,0,18.77,17.07,0
5136,4,"Chicken, capons, meat and skin, cooked, roasted",229,0,28.96,11.65,0
5137,4,"Chicken, capons, giblets, raw",130,1.42,18.28,5.18,0
5138,4,"Chicken, capons, giblets, cooked, simmered",164,0.76,26.39,5.4,0
5139,4,"Duck, domesticated, meat and skin, raw",404,0,11.49,39.34,0
5140,4,"Duck, domesticated, meat and skin, cooked, roasted",337,0,18.99,28.35,0
5141,4,"Duck, domesticated, meat only, raw",135,0.94,18.28,5.95,0
5142,4,"Duck, domesticated, meat only, cooked, roasted",201,0,23.48,11.2,0
5143,4,"Duck, domesticated, liver, raw",136,3.53,18.74,4.64,0
5144,4,"Duck, wild, meat and skin, raw",211,0,17.42,15.2,0
5145,4,"Duck, wild, breast, meat only, raw",123,0,19.85,4.25,0
5146,4,"Goose, domesticated, meat and skin, raw",371,0,15.86,33.62,0
5147,4,"Goose, domesticated, meat and skin, cooked, roasted",305,0,25.16,21.92,0
5148,4,"Goose, domesticated, meat only, raw",161,0,22.75,7.13,0
5149,4,"Goose, domesticated, meat only, cooked, roasted",238,0,28.97,12.67,0
5150,4,"Goose, liver, raw",133,6.32,16.37,4.28,0
5171,4,"Turkey, whole, giblets, raw",124,0.07,18.18,5.09,0
5172,4,"Turkey, whole, giblets, cooked, simmered",173,0,26.44,6.61,0
5173,4,"Turkey, gizzard, all classes, raw",111,0,18.8,3.37,0
5174,4,"Turkey, gizzard, all classes, cooked, simmered",155,0,26.45,4.64,0
5175,4,"Turkey, heart, all classes, raw",140,0.4,16.7,7.44,0
5176,4,"Turkey, heart, all classes, cooked, simmered",174,0,24.88,7.52,0
5177,4,"Turkey, liver, all classes, raw",128,0,18.26,5.5,0
5178,4,"Turkey, liver, all classes, cooked, simmered",189,0,27,8.18,0
5179,4,"Turkey from whole, neck, meat only, raw",125,0,16.51,6.04,0
5180,4,"Turkey from whole, neck, meat only, cooked, simmered",162,0,22.48,7.36,0
5181,4,"Turkey from whole, light meat, meat and skin, raw",161,0.15,21.96,7.43,0
5182,4,"Turkey from whole, light meat, meat and skin, cooked, roasted",177,0.05,29.55,5.57,0
5183,4,"Turkey, dark meat, meat and skin, raw",161,0.15,19.81,8.97,0
5184,4,"Turkey, dark meat from whole, meat and skin, cooked, roasted",206,0.07,27.27,9.95,0
5185,4,"Turkey from whole, light meat, raw",114,0.14,23.66,1.48,0
5186,4,"Turkey, all classes, light meat, cooked, roasted",147,0,30.13,2.08,0
5187,4,"Turkey from whole, dark meat, meat only, raw",108,0.15,21.28,2.5,0
5188,4,"Turkey, from whole, dark meat, cooked, roasted",173,0,27.71,6.04,0
5190,4,"Turkey, all classes, back, meat and skin, cooked, roasted",244,0.16,26.59,14.38,0
5191,4,"Turkey, all classes, breast, meat and skin, raw",157,0,21.89,7.02,0
5192,4,"Turkey, all classes, breast, meat and skin, cooked, roasted",189,0,28.71,7.41,0
5193,4,"Turkey, all classes, leg, meat and skin, raw",144,0,19.54,6.72,0
5194,4,"Turkey, all classes, leg, meat and skin, cooked, roasted",208,0,27.87,9.82,0
5195,4,"Turkey, all classes, wing, meat and skin, raw",197,0,20.22,12.32,0
5196,4,"Turkey, all classes, wing, meat and skin, cooked, roasted",229,0,27.38,12.43,0
5200,4,"Turkey, fryer-roasters, meat and skin, cooked, roasted",172,0,28.26,5.72,0
5215,4,"Turkey, back from whole bird, meat only, raw",113,0.15,21.28,2.5,0
5216,4,"Turkey, back, from whole bird, meat only, roasted",173,0,27.71,6.04,0
5219,4,"Turkey, breast, from whole bird, meat only, raw",114,0.14,23.66,1.48,0
5220,4,"Turkey, breast, from whole bird, meat only, roasted",147,0,30.13,2.08,0
5227,4,"Turkey, wing, from whole bird, meat only, raw",114,0.14,23.66,1.48,0
5228,4,"Turkey, wing, from whole bird, meat only, roasted",147,0,30.13,2.08,0
5236,4,"Turkey, young hen, skin only, cooked, roasted",482,0,19.03,44.45,0
5277,4,"Chicken, canned, meat only, with broth",165,0,21.77,7.95,0
5282,4,"Pate de foie gras, canned (goose liver pate), smoked",462,4.67,11.4,43.84,0
5284,4,"Turkey, canned, meat only, with broth",169,1.47,23.68,6.86,0
5285,4,"Turkey, diced, light and dark meat, seasoned",138,1,18.7,6,0
5286,4,"Turkey and gravy, frozen",67,4.61,5.88,2.63,0
5293,4,"Turkey breast, pre-basted, meat and skin, cooked, roasted",126,0,22.16,3.46,0
5294,4,"Turkey thigh, pre-basted, meat and skin, cooked, roasted",157,0,18.8,8.54,0
5295,4,"Turkey roast, boneless, frozen, seasoned, light and dark meat, raw",120,6.4,17.6,2.2,0
